disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Heart Failure,Atrial Fibrillation,Cancer Colorectal,suppressed,10055,,,,1.52,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Anxiety,suppressed,10087,,,,1.79,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,COPD,suppressed,7988,,,,1.78,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,9472,,,,1.05,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,9871,,,,0.64,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Depression,suppressed,9768,,,,0.57,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Substance Use Disorder,suppressed,10234,,,,0.89,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Osteoarthritis,suppressed,9068,,,,2.79,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,10212,,,,0.31,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Osteoporosis,suppressed,10225,,,,0.54,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Hypothyroidism,suppressed,10103,,,,0.46,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Sleep Apnea,suppressed,10263,,,,0.94,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Lung,suppressed,10360,,,,0.74,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Colorectal,suppressed,10238,,,,0.52,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Prostate,suppressed,10046,,,,1.02,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Cancer Other,suppressed,9734,,,,2.0,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Anxiety,suppressed,10274,,,,0.63,,,,,,,,,,,,
Heart Failure,COPD,Chronic Kidney Disease,suppressed,7466,,,,1.4,,,,,,,,,,,,
Heart Failure,COPD,Chronic Liver Disease,suppressed,7710,,,,0.79,,,,,,,,,,,,
Heart Failure,COPD,Depression,suppressed,7647,,,,0.66,,,,,,,,,,,,
Heart Failure,COPD,Substance Use Disorder,suppressed,8018,,,,1.05,,,,,,,,,,,,
Heart Failure,COPD,Osteoarthritis,suppressed,7071,,,,3.28,,,,,,,,,,,,
Heart Failure,COPD,Rheumatoid Arthritis,suppressed,7975,,,,0.34,,,,,,,,,,,,
Heart Failure,COPD,Osteoporosis,suppressed,7989,,,,0.55,,,,,,,,,,,,
Heart Failure,COPD,Hypothyroidism,suppressed,7873,,,,0.5,,,,,,,,,,,,
Heart Failure,COPD,Sleep Apnea,suppressed,8000,,,,1.1,,,,,,,,,,,,
Heart Failure,COPD,Cancer Lung,suppressed,8086,,,,0.74,,,,,,,,,,,,
Heart Failure,COPD,Cancer Colorectal,suppressed,7994,,,,0.61,,,,,,,,,,,,
Heart Failure,COPD,Cancer Prostate,suppressed,7840,,,,1.24,,,,,,,,,,,,
Heart Failure,COPD,Cancer Other,suppressed,7608,,,,2.42,,,,,,,,,,,,
Heart Failure,COPD,Anxiety,suppressed,8020,,,,0.72,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Chronic Liver Disease,suppressed,9158,,,,0.47,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Depression,suppressed,9051,,,,0.49,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Substance Use Disorder,suppressed,9469,,,,0.65,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Osteoarthritis,suppressed,8434,,,,2.84,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,9456,,,,0.23,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Osteoporosis,suppressed,9469,,,,0.31,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Hypothyroidism,suppressed,9356,,,,0.37,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Sleep Apnea,suppressed,9487,,,,0.85,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Lung,suppressed,9581,,,,0.52,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Colorectal,suppressed,9472,,,,0.5,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Prostate,suppressed,9299,,,,1.08,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Cancer Other,suppressed,9036,,,,1.77,,,,,,,,,,,,
Heart Failure,Chronic Kidney Disease,Anxiety,suppressed,9499,,,,0.57,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Depression,suppressed,9434,,,,0.23,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Substance Use Disorder,suppressed,9906,,,,0.57,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Osteoarthritis,suppressed,8749,,,,1.12,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9856,,,,0.12,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Osteoporosis,suppressed,9871,,,,0.22,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Hypothyroidism,suppressed,9757,,,,0.18,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Sleep Apnea,suppressed,9910,,,,0.48,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Lung,suppressed,10002,,,,0.27,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Colorectal,suppressed,9890,,,,0.21,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Prostate,suppressed,9698,,,,0.41,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Cancer Other,suppressed,9405,,,,0.93,,,,,,,,,,,,
Heart Failure,Chronic Liver Disease,Anxiety,suppressed,9918,,,,0.26,,,,,,,,,,,,
Heart Failure,Depression,Substance Use Disorder,suppressed,9788,,,,0.36,,,,,,,,,,,,
Heart Failure,Depression,Osteoarthritis,suppressed,8674,,,,1.3,,,,,,,,,,,,
Heart Failure,Depression,Rheumatoid Arthritis,suppressed,9763,,,,0.12,,,,,,,,,,,,
Heart Failure,Depression,Osteoporosis,suppressed,9768,,,,0.19,,,,,,,,,,,,
Heart Failure,Depression,Hypothyroidism,suppressed,9656,,,,0.18,,,,,,,,,,,,
Heart Failure,Depression,Sleep Apnea,suppressed,9811,,,,0.35,,,,,,,,,,,,
Heart Failure,Depression,Cancer Lung,suppressed,9895,,,,0.29,,,,,,,,,,,,
Heart Failure,Depression,Cancer Colorectal,suppressed,9774,,,,0.24,,,,,,,,,,,,
Heart Failure,Depression,Cancer Prostate,suppressed,9601,,,,0.52,,,,,,,,,,,,
Heart Failure,Depression,Cancer Other,suppressed,9293,,,,0.85,,,,,,,,,,,,
Heart Failure,Depression,Anxiety,suppressed,9860,,,,0.29,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Osteoarthritis,suppressed,9072,,,,1.69,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Rheumatoid Arthritis,suppressed,10217,,,,0.17,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Osteoporosis,suppressed,10235,,,,0.35,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Hypothyroidism,suppressed,10111,,,,0.27,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Sleep Apnea,suppressed,10270,,,,0.47,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Lung,suppressed,10372,,,,0.46,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Colorectal,suppressed,10248,,,,0.35,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Prostate,suppressed,10055,,,,0.64,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Cancer Other,suppressed,9744,,,,1.43,,,,,,,,,,,,
Heart Failure,Substance Use Disorder,Anxiety,suppressed,10285,,,,0.42,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Rheumatoid Arthritis,suppressed,9069,,,,0.66,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Osteoporosis,suppressed,9074,,,,0.93,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Hypothyroidism,suppressed,8949,,,,0.97,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Sleep Apnea,suppressed,9107,,,,2.02,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Lung,suppressed,9182,,,,1.36,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Colorectal,suppressed,9072,,,,1.34,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Prostate,suppressed,8916,,,,3.02,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Cancer Other,suppressed,8628,,,,4.56,,,,,,,,,,,,
Heart Failure,Osteoarthritis,Anxiety,suppressed,9107,,,,1.54,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Osteoporosis,suppressed,10218,,,,0.1,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Hypothyroidism,suppressed,10094,,,,0.09,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Sleep Apnea,suppressed,10246,,,,0.19,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Lung,suppressed,10344,,,,0.15,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Colorectal,suppressed,10223,,,,0.12,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Prostate,suppressed,10033,,,,0.26,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Cancer Other,suppressed,9717,,,,0.42,,,,,,,,,,,,
Heart Failure,Rheumatoid Arthritis,Anxiety,suppressed,10256,,,,0.14,,,,,,,,,,,,
Heart Failure,Osteoporosis,Hypothyroidism,suppressed,10104,,,,0.15,,,,,,,,,,,,
Heart Failure,Osteoporosis,Sleep Apnea,suppressed,10263,,,,0.25,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Lung,suppressed,10361,,,,0.27,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Colorectal,suppressed,10238,,,,0.18,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Prostate,suppressed,10060,,,,0.35,,,,,,,,,,,,
Heart Failure,Osteoporosis,Cancer Other,suppressed,9738,,,,0.65,,,,,,,,,,,,
Heart Failure,Osteoporosis,Anxiety,suppressed,10272,,,,0.22,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Sleep Apnea,suppressed,10141,,,,0.29,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Lung,suppressed,10237,,,,0.2,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Colorectal,suppressed,10112,,,,0.17,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Prostate,suppressed,9930,,,,0.37,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Cancer Other,suppressed,9615,,,,0.64,,,,,,,,,,,,
Heart Failure,Hypothyroidism,Anxiety,suppressed,10151,,,,0.21,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Lung,suppressed,10399,,,,0.37,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Colorectal,suppressed,10273,,,,0.35,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Prostate,suppressed,10085,,,,0.67,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Cancer Other,suppressed,9770,,,,1.29,,,,,,,,,,,,
Heart Failure,Sleep Apnea,Anxiety,suppressed,10315,,,,0.4,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Colorectal,suppressed,10376,,,,0.26,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Prostate,suppressed,10185,,,,0.54,,,,,,,,,,,,
Heart Failure,Cancer Lung,Cancer Other,suppressed,9864,,,,0.96,,,,,,,,,,,,
Heart Failure,Cancer Lung,Anxiety,suppressed,10411,,,,0.33,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Cancer Prostate,suppressed,10062,,,,0.54,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Cancer Other,suppressed,9769,,,,0.84,,,,,,,,,,,,
Heart Failure,Cancer Colorectal,Anxiety,suppressed,10286,,,,0.28,,,,,,,,,,,,
Heart Failure,Cancer Prostate,Cancer Other,suppressed,9568,,,,1.8,,,,,,,,,,,,
Heart Failure,Cancer Prostate,Anxiety,suppressed,10099,,,,0.63,,,,,,,,,,,,
Heart Failure,Cancer Other,Anxiety,suppressed,9780,,,,0.98,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,COPD,suppressed,7819,,,,2.0,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,9270,,,,1.41,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,9670,,,,0.66,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Depression,suppressed,9546,,,,0.72,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Substance Use Disorder,suppressed,10005,,,,1.13,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoarthritis,suppressed,8865,,,,3.98,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,9981,,,,0.38,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Osteoporosis,suppressed,9997,,,,0.61,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Hypothyroidism,suppressed,9884,,,,0.55,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Sleep Apnea,suppressed,10028,,,,1.03,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Lung,suppressed,10126,,,,0.87,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Colorectal,suppressed,10009,,,,0.72,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Cancer Prostate,suppressed,9823,,,,1.54,,,,,,,,,,,,
Atrial Fibrillation,Peripheral Vascular Disease,Anxiety,suppressed,10040,,,,0.84,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Kidney Disease,suppressed,7309,,,,1.88,,,,,,,,,,,,
Atrial Fibrillation,COPD,Chronic Liver Disease,suppressed,7561,,,,0.87,,,,,,,,,,,,
Atrial Fibrillation,COPD,Depression,suppressed,7486,,,,0.92,,,,,,,,,,,,
Atrial Fibrillation,COPD,Substance Use Disorder,suppressed,7849,,,,1.39,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoarthritis,suppressed,6916,,,,5.06,,,,,,,,,,,,
Atrial Fibrillation,COPD,Rheumatoid Arthritis,suppressed,7803,,,,0.46,,,,,,,,,,,,
Atrial Fibrillation,COPD,Osteoporosis,suppressed,7820,,,,0.68,,,,,,,,,,,,
Atrial Fibrillation,COPD,Hypothyroidism,suppressed,7712,,,,0.67,,,,,,,,,,,,
Atrial Fibrillation,COPD,Sleep Apnea,suppressed,7828,,,,1.35,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Lung,suppressed,7913,,,,0.97,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Colorectal,suppressed,7826,,,,0.93,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Prostate,suppressed,7676,,,,2.05,,,,,,,,,,,,
Atrial Fibrillation,COPD,Cancer Other,suppressed,7457,,,,3.33,,,,,,,,,,,,
Atrial Fibrillation,COPD,Anxiety,suppressed,7846,,,,1.06,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Chronic Liver Disease,suppressed,8982,,,,0.61,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Depression,suppressed,8856,,,,0.77,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Substance Use Disorder,suppressed,9272,,,,0.91,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoarthritis,suppressed,8259,,,,4.8,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,9255,,,,0.37,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Osteoporosis,suppressed,9270,,,,0.47,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Hypothyroidism,suppressed,9166,,,,0.56,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Sleep Apnea,suppressed,9289,,,,1.2,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Lung,suppressed,9379,,,,0.75,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Colorectal,suppressed,9273,,,,0.84,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Prostate,suppressed,9105,,,,1.93,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Cancer Other,suppressed,8854,,,,2.8,,,,,,,,,,,,
Atrial Fibrillation,Chronic Kidney Disease,Anxiety,suppressed,9298,,,,0.93,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Depression,suppressed,9238,,,,0.31,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Substance Use Disorder,suppressed,9704,,,,0.75,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoarthritis,suppressed,8575,,,,1.71,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9656,,,,0.15,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Osteoporosis,suppressed,9673,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Hypothyroidism,suppressed,9570,,,,0.24,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Sleep Apnea,suppressed,9707,,,,0.51,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Lung,suppressed,9799,,,,0.33,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Colorectal,suppressed,9691,,,,0.31,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Prostate,suppressed,9504,,,,0.66,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Cancer Other,suppressed,9223,,,,1.19,,,,,,,,,,,,
Atrial Fibrillation,Chronic Liver Disease,Anxiety,suppressed,9715,,,,0.37,,,,,,,,,,,,
Atrial Fibrillation,Depression,Substance Use Disorder,suppressed,9565,,,,0.55,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoarthritis,suppressed,8481,,,,2.33,,,,,,,,,,,,
Atrial Fibrillation,Depression,Rheumatoid Arthritis,suppressed,9540,,,,0.19,,,,,,,,,,,,
Atrial Fibrillation,Depression,Osteoporosis,suppressed,9548,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,Depression,Hypothyroidism,suppressed,9445,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,Depression,Sleep Apnea,suppressed,9587,,,,0.49,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Lung,suppressed,9669,,,,0.41,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Colorectal,suppressed,9552,,,,0.42,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Prostate,suppressed,9386,,,,1.0,,,,,,,,,,,,
Atrial Fibrillation,Depression,Cancer Other,suppressed,9090,,,,1.38,,,,,,,,,,,,
Atrial Fibrillation,Depression,Anxiety,suppressed,9633,,,,0.48,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9987,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Osteoporosis,suppressed,10009,,,,0.5,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Hypothyroidism,suppressed,9895,,,,0.41,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Sleep Apnea,suppressed,10039,,,,0.64,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Lung,suppressed,10140,,,,0.65,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Colorectal,suppressed,10021,,,,0.57,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Prostate,suppressed,9834,,,,1.15,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Cancer Other,suppressed,9538,,,,2.12,,,,,,,,,,,,
Atrial Fibrillation,Substance Use Disorder,Anxiety,suppressed,10053,,,,0.65,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Rheumatoid Arthritis,suppressed,8866,,,,1.15,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Osteoporosis,suppressed,8876,,,,1.48,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Hypothyroidism,suppressed,8761,,,,1.66,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Sleep Apnea,suppressed,8904,,,,3.14,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Lung,suppressed,8978,,,,2.17,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Colorectal,suppressed,8873,,,,2.59,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Cancer Other,suppressed,8445,,,,8.3,,,,,,,,,,,,
Atrial Fibrillation,Osteoarthritis,Anxiety,suppressed,8903,,,,2.87,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Osteoporosis,suppressed,9990,,,,0.14,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Hypothyroidism,suppressed,9876,,,,0.14,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Sleep Apnea,suppressed,10013,,,,0.25,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Lung,suppressed,10111,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9995,,,,0.21,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Prostate,suppressed,9811,,,,0.48,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Cancer Other,suppressed,9509,,,,0.67,,,,,,,,,,,,
Atrial Fibrillation,Rheumatoid Arthritis,Anxiety,suppressed,10023,,,,0.23,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Hypothyroidism,suppressed,9890,,,,0.2,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Sleep Apnea,suppressed,10034,,,,0.3,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Lung,suppressed,10132,,,,0.34,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Colorectal,suppressed,10014,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Prostate,suppressed,9841,,,,0.6,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Cancer Other,suppressed,9533,,,,0.94,,,,,,,,,,,,
Atrial Fibrillation,Osteoporosis,Anxiety,suppressed,10043,,,,0.33,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Sleep Apnea,suppressed,9922,,,,0.38,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Lung,suppressed,10018,,,,0.28,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Colorectal,suppressed,9897,,,,0.29,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Prostate,suppressed,9722,,,,0.68,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Cancer Other,suppressed,9420,,,,1.01,,,,,,,,,,,,
Atrial Fibrillation,Hypothyroidism,Anxiety,suppressed,9932,,,,0.34,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Lung,suppressed,10164,,,,0.47,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Colorectal,suppressed,10043,,,,0.53,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Prostate,suppressed,9861,,,,1.13,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Cancer Other,suppressed,9560,,,,1.81,,,,,,,,,,,,
Atrial Fibrillation,Sleep Apnea,Anxiety,suppressed,10080,,,,0.58,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Colorectal,suppressed,10146,,,,0.41,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Prostate,suppressed,9961,,,,0.91,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Cancer Other,suppressed,9653,,,,1.4,,,,,,,,,,,,
Atrial Fibrillation,Cancer Lung,Anxiety,suppressed,10176,,,,0.49,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Cancer Prostate,suppressed,9843,,,,1.11,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Cancer Other,suppressed,9560,,,,1.48,,,,,,,,,,,,
Atrial Fibrillation,Cancer Colorectal,Anxiety,suppressed,10056,,,,0.52,,,,,,,,,,,,
Atrial Fibrillation,Cancer Prostate,Cancer Other,suppressed,9368,,,,3.5,,,,,,,,,,,,
Atrial Fibrillation,Cancer Prostate,Anxiety,suppressed,9875,,,,1.25,,,,,,,,,,,,
Atrial Fibrillation,Cancer Other,Anxiety,suppressed,9570,,,,1.67,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Kidney Disease,suppressed,7463,,,,0.68,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Chronic Liver Disease,suppressed,7717,,,,0.38,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Depression,suppressed,7656,,,,0.34,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Substance Use Disorder,suppressed,8021,,,,0.54,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoarthritis,suppressed,7069,,,,1.65,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Rheumatoid Arthritis,suppressed,7985,,,,0.18,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Osteoporosis,suppressed,7999,,,,0.31,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Hypothyroidism,suppressed,7882,,,,0.26,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Sleep Apnea,suppressed,8008,,,,0.46,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Lung,suppressed,8095,,,,0.41,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Colorectal,suppressed,8002,,,,0.31,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Prostate,suppressed,7847,,,,0.64,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Cancer Other,suppressed,7621,,,,1.21,,,,,,,,,,,,
Peripheral Vascular Disease,COPD,Anxiety,suppressed,8028,,,,0.38,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Chronic Liver Disease,suppressed,9142,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Depression,suppressed,9039,,,,0.24,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Substance Use Disorder,suppressed,9447,,,,0.33,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Kidney Disease,Osteoarthritis,suppressed,8420,,,,1.4,,,,,,,,,,,,
