disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Chronic Liver Disease,Depression,Anxiety,suppressed,10887,,,,0.31,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Osteoarthritis,suppressed,9863,,,,0.17,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,11690,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Osteoporosis,suppressed,11192,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Hypothyroidism,suppressed,10683,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Sleep Apnea,suppressed,12006,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Breast,suppressed,11276,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Lung,suppressed,12019,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Colorectal,suppressed,11946,,,,0.01,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Other,suppressed,11175,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Anxiety,suppressed,11837,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,9643,,,,0.4,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Osteoporosis,suppressed,9225,,,,0.84,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Hypothyroidism,suppressed,8793,,,,0.48,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Sleep Apnea,suppressed,9862,,,,0.31,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Breast,suppressed,9266,,,,0.61,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Lung,suppressed,9867,,,,0.27,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Colorectal,suppressed,9805,,,,0.23,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Other,suppressed,9186,,,,0.83,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Anxiety,suppressed,9724,,,,1.07,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,10933,,,,0.14,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,10403,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,11686,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Breast,suppressed,10974,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,11697,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11629,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Other,suppressed,10870,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Anxiety,suppressed,11519,,,,0.18,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Hypothyroidism,suppressed,9968,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Sleep Apnea,suppressed,11186,,,,0.11,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Breast,suppressed,10522,,,,0.18,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Lung,suppressed,11199,,,,0.1,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Colorectal,suppressed,11131,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Other,suppressed,10422,,,,0.25,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Anxiety,suppressed,11032,,,,0.36,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Sleep Apnea,suppressed,10678,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Breast,suppressed,10026,,,,0.11,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Lung,suppressed,10687,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Colorectal,suppressed,10628,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Other,suppressed,9958,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Anxiety,suppressed,10534,,,,0.2,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Breast,suppressed,11272,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Lung,suppressed,12013,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Colorectal,suppressed,11941,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Other,suppressed,11170,,,,0.1,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Anxiety,suppressed,11832,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Cancer Breast,Cancer Lung,suppressed,11286,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Cancer Breast,Cancer Colorectal,suppressed,11219,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Cancer Breast,Cancer Other,suppressed,10515,,,,0.18,,,,,,,,,,,,
Chronic Liver Disease,Cancer Breast,Anxiety,suppressed,11113,,,,0.22,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Cancer Colorectal,suppressed,11954,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Cancer Other,suppressed,11185,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Anxiety,suppressed,11843,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Cancer Colorectal,Cancer Other,suppressed,11130,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Cancer Colorectal,Anxiety,suppressed,11772,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Cancer Other,Anxiety,suppressed,11021,,,,0.31,,,,,,,,,,,,
Depression,Substance Use Disorder,Osteoarthritis,suppressed,9246,,,,0.41,,,,,,,,,,,,
Depression,Substance Use Disorder,Rheumatoid Arthritis,suppressed,10905,,,,0.06,,,,,,,,,,,,
Depression,Substance Use Disorder,Osteoporosis,suppressed,10433,,,,0.15,,,,,,,,,,,,
Depression,Substance Use Disorder,Hypothyroidism,suppressed,10020,,,,0.07,,,,,,,,,,,,
Depression,Substance Use Disorder,Sleep Apnea,suppressed,11196,,,,0.03,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Breast,suppressed,10517,,,,0.09,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Lung,suppressed,11203,,,,0.06,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Colorectal,suppressed,11138,,,,0.03,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Other,suppressed,10421,,,,0.11,,,,,,,,,,,,
Depression,Substance Use Disorder,Anxiety,suppressed,11112,,,,0.19,,,,,,,,,,,,
Depression,Osteoarthritis,Rheumatoid Arthritis,suppressed,9041,,,,0.97,,,,,,,,,,,,
Depression,Osteoarthritis,Osteoporosis,suppressed,8643,,,,2.33,,,,,,,,,,,,
Depression,Osteoarthritis,Hypothyroidism,suppressed,8295,,,,1.19,,,,,,,,,,,,
Depression,Osteoarthritis,Sleep Apnea,suppressed,9245,,,,0.62,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Breast,suppressed,8689,,,,1.53,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Lung,suppressed,9248,,,,0.74,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Colorectal,suppressed,9194,,,,0.59,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Other,suppressed,8617,,,,2.04,,,,,,,,,,,,
Depression,Osteoarthritis,Anxiety,suppressed,9177,,,,2.85,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Osteoporosis,suppressed,10195,,,,0.35,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Hypothyroidism,suppressed,9762,,,,0.17,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Sleep Apnea,suppressed,10903,,,,0.12,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Breast,suppressed,10245,,,,0.2,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Lung,suppressed,10909,,,,0.11,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Colorectal,suppressed,10848,,,,0.08,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Other,suppressed,10143,,,,0.27,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Anxiety,suppressed,10822,,,,0.45,,,,,,,,,,,,
Depression,Osteoporosis,Hypothyroidism,suppressed,9345,,,,0.41,,,,,,,,,,,,
Depression,Osteoporosis,Sleep Apnea,suppressed,10429,,,,0.19,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Breast,suppressed,9809,,,,0.5,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Lung,suppressed,10437,,,,0.3,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Colorectal,suppressed,10375,,,,0.2,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Other,suppressed,9719,,,,0.68,,,,,,,,,,,,
Depression,Osteoporosis,Anxiety,suppressed,10355,,,,1.05,,,,,,,,,,,,
Depression,Hypothyroidism,Sleep Apnea,suppressed,10018,,,,0.11,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Breast,suppressed,9409,,,,0.27,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Lung,suppressed,10022,,,,0.13,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Colorectal,suppressed,9967,,,,0.1,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Other,suppressed,9341,,,,0.36,,,,,,,,,,,,
Depression,Hypothyroidism,Anxiety,suppressed,9944,,,,0.51,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Breast,suppressed,10516,,,,0.12,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Lung,suppressed,11200,,,,0.06,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Colorectal,suppressed,11136,,,,0.04,,,,,,,,,,,,
Depression,Sleep Apnea,Cancer Other,suppressed,10418,,,,0.18,,,,,,,,,,,,
Depression,Sleep Apnea,Anxiety,suppressed,11110,,,,0.3,,,,,,,,,,,,
Depression,Cancer Breast,Cancer Lung,suppressed,10524,,,,0.16,,,,,,,,,,,,
Depression,Cancer Breast,Cancer Colorectal,suppressed,10463,,,,0.13,,,,,,,,,,,,
Depression,Cancer Breast,Cancer Other,suppressed,9812,,,,0.45,,,,,,,,,,,,
Depression,Cancer Breast,Anxiety,suppressed,10439,,,,0.6,,,,,,,,,,,,
Depression,Cancer Lung,Cancer Colorectal,suppressed,11143,,,,0.06,,,,,,,,,,,,
Depression,Cancer Lung,Cancer Other,suppressed,10428,,,,0.21,,,,,,,,,,,,
Depression,Cancer Lung,Anxiety,suppressed,11116,,,,0.35,,,,,,,,,,,,
Depression,Cancer Colorectal,Cancer Other,suppressed,10379,,,,0.18,,,,,,,,,,,,
Depression,Cancer Colorectal,Anxiety,suppressed,11053,,,,0.23,,,,,,,,,,,,
Depression,Cancer Other,Anxiety,suppressed,10347,,,,0.81,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Rheumatoid Arthritis,suppressed,9831,,,,0.21,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Osteoporosis,suppressed,9405,,,,0.53,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Hypothyroidism,suppressed,8970,,,,0.27,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Sleep Apnea,suppressed,10057,,,,0.11,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Breast,suppressed,9454,,,,0.36,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Lung,suppressed,10063,,,,0.2,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Colorectal,suppressed,10000,,,,0.14,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Cancer Other,suppressed,9365,,,,0.46,,,,,,,,,,,,
Substance Use Disorder,Osteoarthritis,Anxiety,suppressed,9914,,,,0.6,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Osteoporosis,suppressed,11154,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Hypothyroidism,suppressed,10623,,,,0.04,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Sleep Apnea,suppressed,11929,,,,0.02,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Breast,suppressed,11208,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Lung,suppressed,11941,,,,0.03,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11870,,,,0.02,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Cancer Other,suppressed,11090,,,,0.06,,,,,,,,,,,,
Substance Use Disorder,Rheumatoid Arthritis,Anxiety,suppressed,11754,,,,0.1,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Hypothyroidism,suppressed,10172,,,,0.1,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Sleep Apnea,suppressed,11417,,,,0.04,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Breast,suppressed,10740,,,,0.12,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Lung,suppressed,11429,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Colorectal,suppressed,11359,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Cancer Other,suppressed,10630,,,,0.16,,,,,,,,,,,,
Substance Use Disorder,Osteoporosis,Anxiety,suppressed,11256,,,,0.23,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Sleep Apnea,suppressed,10905,,,,0.02,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Breast,suppressed,10244,,,,0.06,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Lung,suppressed,10916,,,,0.04,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Colorectal,suppressed,10854,,,,0.02,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Cancer Other,suppressed,10166,,,,0.08,,,,,,,,,,,,
Substance Use Disorder,Hypothyroidism,Anxiety,suppressed,10753,,,,0.11,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Breast,suppressed,11514,,,,0.02,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Lung,suppressed,12268,,,,0.01,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Colorectal,suppressed,12193,,,,0.01,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Cancer Other,suppressed,11401,,,,0.03,,,,,,,,,,,,
Substance Use Disorder,Sleep Apnea,Anxiety,suppressed,12078,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Cancer Breast,Cancer Lung,suppressed,11529,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Cancer Breast,Cancer Colorectal,suppressed,11459,,,,0.03,,,,,,,,,,,,
Substance Use Disorder,Cancer Breast,Cancer Other,suppressed,10737,,,,0.11,,,,,,,,,,,,
Substance Use Disorder,Cancer Breast,Anxiety,suppressed,11347,,,,0.13,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Cancer Colorectal,suppressed,12207,,,,0.02,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Cancer Other,suppressed,11419,,,,0.06,,,,,,,,,,,,
Substance Use Disorder,Cancer Lung,Anxiety,suppressed,12089,,,,0.09,,,,,,,,,,,,
Substance Use Disorder,Cancer Colorectal,Cancer Other,suppressed,11361,,,,0.04,,,,,,,,,,,,
Substance Use Disorder,Cancer Colorectal,Anxiety,suppressed,12015,,,,0.05,,,,,,,,,,,,
Substance Use Disorder,Cancer Other,Anxiety,suppressed,11243,,,,0.17,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Osteoporosis,suppressed,9223,,,,1.31,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Hypothyroidism,suppressed,8772,,,,0.66,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Sleep Apnea,suppressed,9831,,,,0.35,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Breast,suppressed,9244,,,,0.87,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Lung,suppressed,9836,,,,0.39,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9778,,,,0.33,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Cancer Other,suppressed,9151,,,,1.16,,,,,,,,,,,,
Osteoarthritis,Rheumatoid Arthritis,Anxiety,suppressed,9688,,,,1.5,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Hypothyroidism,suppressed,8396,,,,1.74,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Sleep Apnea,suppressed,9404,,,,0.65,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Breast,suppressed,8849,,,,2.32,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Lung,suppressed,9410,,,,1.05,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Cancer Colorectal,suppressed,9350,,,,0.91,,,,,,,,,,,,
Osteoarthritis,Osteoporosis,Anxiety,suppressed,9277,,,,3.73,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Sleep Apnea,suppressed,8969,,,,0.37,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Breast,suppressed,8422,,,,1.33,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Lung,suppressed,8973,,,,0.52,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Colorectal,suppressed,8924,,,,0.51,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Cancer Other,suppressed,8365,,,,1.76,,,,,,,,,,,,
Osteoarthritis,Hypothyroidism,Anxiety,suppressed,8850,,,,1.93,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Breast,suppressed,9454,,,,0.46,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Lung,suppressed,10062,,,,0.19,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Colorectal,suppressed,10000,,,,0.17,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Cancer Other,suppressed,9365,,,,0.66,,,,,,,,,,,,
Osteoarthritis,Sleep Apnea,Anxiety,suppressed,9914,,,,0.91,,,,,,,,,,,,
Osteoarthritis,Cancer Breast,Cancer Lung,suppressed,9461,,,,0.69,,,,,,,,,,,,
Osteoarthritis,Cancer Breast,Cancer Colorectal,suppressed,9405,,,,0.71,,,,,,,,,,,,
Osteoarthritis,Cancer Breast,Cancer Other,suppressed,8821,,,,2.43,,,,,,,,,,,,
Osteoarthritis,Cancer Breast,Anxiety,suppressed,9319,,,,2.49,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Cancer Colorectal,suppressed,10005,,,,0.27,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Cancer Other,suppressed,9375,,,,0.91,,,,,,,,,,,,
Osteoarthritis,Cancer Lung,Anxiety,suppressed,9918,,,,1.14,,,,,,,,,,,,
Osteoarthritis,Cancer Colorectal,Cancer Other,suppressed,9327,,,,0.93,,,,,,,,,,,,
Osteoarthritis,Cancer Colorectal,Anxiety,suppressed,9857,,,,0.96,,,,,,,,,,,,
Osteoarthritis,Cancer Other,Anxiety,suppressed,9238,,,,3.32,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Hypothyroidism,suppressed,9945,,,,0.23,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Sleep Apnea,suppressed,11149,,,,0.12,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Breast,suppressed,10491,,,,0.28,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Lung,suppressed,11161,,,,0.15,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Colorectal,suppressed,11095,,,,0.11,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Cancer Other,suppressed,10373,,,,0.38,,,,,,,,,,,,
Rheumatoid Arthritis,Osteoporosis,Anxiety,suppressed,10992,,,,0.56,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Sleep Apnea,suppressed,10619,,,,0.07,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Breast,suppressed,9975,,,,0.15,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Lung,suppressed,10628,,,,0.07,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Colorectal,suppressed,10570,,,,0.06,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Cancer Other,suppressed,9891,,,,0.2,,,,,,,,,,,,
Rheumatoid Arthritis,Hypothyroidism,Anxiety,suppressed,10469,,,,0.27,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Breast,suppressed,11206,,,,0.07,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Lung,suppressed,11937,,,,0.04,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Colorectal,suppressed,11867,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Cancer Other,suppressed,11087,,,,0.11,,,,,,,,,,,,
Rheumatoid Arthritis,Sleep Apnea,Anxiety,suppressed,11752,,,,0.18,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Breast,Cancer Lung,suppressed,11219,,,,0.09,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Breast,Cancer Colorectal,suppressed,11154,,,,0.08,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Breast,Cancer Other,suppressed,10443,,,,0.26,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Breast,Anxiety,suppressed,11040,,,,0.32,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Cancer Colorectal,suppressed,11879,,,,0.03,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Cancer Other,suppressed,11103,,,,0.11,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Lung,Anxiety,suppressed,11761,,,,0.17,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Colorectal,Cancer Other,suppressed,11049,,,,0.1,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Colorectal,Anxiety,suppressed,11692,,,,0.12,,,,,,,,,,,,
Rheumatoid Arthritis,Cancer Other,Anxiety,suppressed,10931,,,,0.43,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Sleep Apnea,suppressed,10167,,,,0.13,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Breast,suppressed,9557,,,,0.41,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Lung,suppressed,10178,,,,0.19,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Colorectal,suppressed,10121,,,,0.16,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Cancer Other,suppressed,9487,,,,0.55,,,,,,,,,,,,
Osteoporosis,Hypothyroidism,Anxiety,suppressed,10031,,,,0.68,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Breast,suppressed,10736,,,,0.14,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Lung,suppressed,11424,,,,0.07,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Colorectal,suppressed,11354,,,,0.05,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Cancer Other,suppressed,10625,,,,0.2,,,,,,,,,,,,
Osteoporosis,Sleep Apnea,Anxiety,suppressed,11252,,,,0.31,,,,,,,,,,,,
Osteoporosis,Cancer Breast,Cancer Lung,suppressed,10749,,,,0.24,,,,,,,,,,,,
Osteoporosis,Cancer Breast,Cancer Colorectal,suppressed,10685,,,,0.22,,,,,,,,,,,,
Osteoporosis,Cancer Breast,Cancer Other,suppressed,10018,,,,0.73,,,,,,,,,,,,
Osteoporosis,Cancer Breast,Anxiety,suppressed,10585,,,,0.83,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Cancer Colorectal,suppressed,11367,,,,0.1,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Cancer Other,suppressed,10641,,,,0.33,,,,,,,,,,,,
Osteoporosis,Cancer Lung,Anxiety,suppressed,11262,,,,0.46,,,,,,,,,,,,
Osteoporosis,Cancer Colorectal,Cancer Other,suppressed,10588,,,,0.29,,,,,,,,,,,,
Osteoporosis,Cancer Colorectal,Anxiety,suppressed,11193,,,,0.33,,,,,,,,,,,,
Osteoporosis,Cancer Other,Anxiety,suppressed,10483,,,,1.12,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Breast,suppressed,10240,,,,0.09,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Lung,suppressed,10910,,,,0.04,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Colorectal,suppressed,10849,,,,0.03,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Cancer Other,suppressed,10161,,,,0.12,,,,,,,,,,,,
Hypothyroidism,Sleep Apnea,Anxiety,suppressed,10749,,,,0.18,,,,,,,,,,,,
Hypothyroidism,Cancer Breast,Cancer Lung,suppressed,10252,,,,0.12,,,,,,,,,,,,
Hypothyroidism,Cancer Breast,Cancer Colorectal,suppressed,10196,,,,0.12,,,,,,,,,,,,
Hypothyroidism,Cancer Breast,Cancer Other,suppressed,9571,,,,0.43,,,,,,,,,,,,
Hypothyroidism,Cancer Breast,Anxiety,suppressed,10096,,,,0.44,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Cancer Colorectal,suppressed,10860,,,,0.05,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Cancer Other,suppressed,10175,,,,0.16,,,,,,,,,,,,
Hypothyroidism,Cancer Lung,Anxiety,suppressed,10757,,,,0.21,,,,,,,,,,,,
Hypothyroidism,Cancer Colorectal,Cancer Other,suppressed,10127,,,,0.16,,,,,,,,,,,,
Hypothyroidism,Cancer Colorectal,Anxiety,suppressed,10697,,,,0.17,,,,,,,,,,,,
Hypothyroidism,Cancer Other,Anxiety,suppressed,10027,,,,0.6,,,,,,,,,,,,
Sleep Apnea,Cancer Breast,Cancer Lung,suppressed,11525,,,,0.04,,,,,,,,,,,,
Sleep Apnea,Cancer Breast,Cancer Colorectal,suppressed,11456,,,,0.04,,,,,,,,,,,,
Sleep Apnea,Cancer Breast,Cancer Other,suppressed,10735,,,,0.15,,,,,,,,,,,,
Sleep Apnea,Cancer Breast,Anxiety,suppressed,11345,,,,0.19,,,,,,,,,,,,
Sleep Apnea,Cancer Lung,Cancer Colorectal,suppressed,12202,,,,0.02,,,,,,,,,,,,
Sleep Apnea,Cancer Lung,Cancer Other,suppressed,11414,,,,0.06,,,,,,,,,,,,
